col_1,col_2
62087,4179
62088,5087
62089,6205
62090,4715
62091,4672
62092,4285
62093,5241
62094,1306
62095,7313
62096,4522
62097,711
62098,6187
62099,5419
62100,8652
62101,449
62102,2750
62103,4444
62104,5349
62105,4598
62106,7072
62107,1388
62108,7248
62109,6027
62110,3344
62111,5004
62112,6630
62113,8891
62114,8808
62115,5696
62116,9499
62117,7493
62118,8892
62119,3785
62120,9822
62121,4625
62122,6947
62123,3810
62124,887
62125,3264
62126,8294
62127,6691
62128,7499
62129,2147
62130,4238
62131,8204
62132,5253
62133,9097
62134,9772
62135,9234
62136,2697
62137,3618
62138,8181
62139,7837
62140,4804
62141,986
62142,6206
62143,486
62144,5575
62145,826
62146,4858
62147,2361
62148,9265
62149,5806
62150,5752
62151,9297
62152,6872
62153,5917
62154,7581
62155,8249
62156,6077
62157,867
62158,5983
62159,5001
62160,931
62161,7202
62162,9339
62163,1282
62164,7023
62165,3987
62166,5409
62167,3470
62168,8569
62169,5909
62170,2758
62171,928
62172,593
62173,9671
62174,2951
62175,497
62176,5834
62177,5005
62178,213
62179,8615
62180,3014
62181,179
62182,6992
62183,8345
62184,1728
62185,3236
62186,4771
62187,8542
62188,4933
62189,9621
62190,9620
62191,9544
62192,2294
62193,5117
62194,4972
62195,2189
62196,8189
62197,7762
62198,2244
62199,3046
62200,6427
62201,5352
62202,3691
62203,3843
62204,5756
62205,817
62206,7696
62207,6639
62208,6060
62209,6393
62210,2672
62211,4290
62212,808
62213,1471
62214,9127
62215,5504
62216,4995
62217,5060
62218,7135
62219,1403
62220,6652
62221,1052
62222,3709
62223,6363
62224,4847
62225,7500
62226,921
62227,4806
62228,5731
62229,8553
62230,2610
62231,4128
62232,9826
62233,4393
62234,2593
62235,5245
62236,1670
62237,1038
62238,1657
62239,1514
62240,8747
62241,6673
62242,5899
62243,4806
62244,7894
62245,5900
62246,5982
62247,5605
62248,2107
62249,7109
62250,3084
62251,4746
62252,589
62253,9987
62254,1167
62255,4483
62256,1430
62257,4371
62258,6915
62259,9637
62260,3099
62261,3273
62262,2854
62263,8326
62264,5986
62265,1617
62266,7167
62267,3740
62268,1807
62269,5747
62270,1513
62271,2577
62272,6913
62273,3854
62274,1601
62275,6717
62276,2177
62277,8435
62278,1788
62279,4810
62280,2333
62281,332
62282,9349
62283,8419
62284,3376
62285,5793
62286,7692
62287,9709
62288,1431
62289,438
62290,2901
62291,2810
62292,9907
62293,8914
62294,5472
62295,3383
62296,7000
62297,5862
62298,829
62299,9771
62300,6992
62301,1412
62302,5999
62303,4966
62304,8518
62305,183
62306,5005
62307,2992
62308,1869
62309,5555
62310,5280
62311,1205
62312,8804
62313,4626
62314,2683
62315,6941
62316,1926
62317,6465
62318,4208
62319,1340
62320,9157
62321,3918
62322,477
62323,3870
62324,3034
62325,4405
62326,2961
62327,8528
62328,9980
62329,2986
62330,1025
62331,8355
62332,1302
62333,6055
62334,8865
62335,234
62336,9301
62337,1531
62338,8577
62339,6530
62340,2613
62341,3217
62342,6790
62343,1454
62344,1681
62345,1390
62346,156
62347,8142
62348,5368
62349,8583
62350,7995
62351,3362
62352,7893
62353,5787
62354,5018
62355,9487
62356,8748
62357,4933
62358,458
62359,4863
62360,2072
62361,2897
62362,8521
62363,4650
62364,6555
62365,7050
62366,2465
62367,967
62368,8342
62369,4093
62370,7595
62371,9222
62372,1075
62373,7430
62374,3097
62375,2863
62376,2239
62377,7172
62378,2565
62379,2100
62380,6753
62381,7759
62382,7049
62383,7749
62384,7114
62385,5227
62386,6389
62387,6062
62388,1261
62389,2245
62390,4031
62391,7374
62392,2743
62393,9969
62394,9037
62395,5553
62396,5916
62397,2996
62398,4050
62399,4663
62400,4480
62401,7869
62402,7994
62403,9941
62404,4309
62405,8107
62406,9573
62407,589
62408,4576
62409,3928
62410,3215
62411,375
62412,1281
62413,275
62414,6445
62415,7671
62416,9042
62417,6804
62418,7769
62419,4564
62420,9029
62421,6951
62422,3287
62423,8170
62424,3036
62425,3055
62426,1458
62427,25
62428,1076
62429,2065
62430,3079
62431,6818
62432,2478
62433,2668
62434,6907
62435,3600
62436,7159
62437,4167
62438,3456
62439,4322
62440,5246
62441,2794
62442,9639
62443,2552
62444,7357
62445,9125
62446,1507
62447,1827
62448,4971
62449,9896
62450,2479
62451,97
62452,5531
62453,4034
62454,4925
62455,9394
62456,1754
62457,5419
62458,6773
62459,3849
62460,2813
62461,8375
62462,5530
62463,2886
62464,1419
62465,1602
62466,1921
62467,2202
62468,7321
62469,179
62470,8784
62471,6324
62472,8580
62473,1948
62474,5902
62475,918
62476,8117
62477,5743
62478,6953
62479,8636
62480,2058
62481,8650
62482,5343
62483,1423
62484,2415
62485,7863
62486,5841
62487,3686
62488,8491
62489,4709
62490,435
62491,4273
62492,954
62493,5007
62494,6743
62495,1173
62496,1076
62497,9
62498,9176
62499,6762
62500,5472
62501,2319
62502,2196
62503,5590
62504,9216
62505,2260
62506,6112
62507,4508
62508,6436
62509,6933
62510,6047
62511,6174
62512,3212
62513,8764
62514,5768
62515,1434
62516,5172
62517,3662
62518,54
62519,3771
62520,7935
62521,469
62522,5262
62523,6463
62524,7759
62525,7633
62526,3237
62527,1883
62528,877
62529,877
62530,6343
62531,644
62532,9987
62533,5624
62534,5039
62535,4842
62536,9507
62537,1876
62538,4096
62539,649
62540,4868
62541,7082
62542,6709
62543,389
62544,7027
62545,8061
62546,9987
62547,7613
62548,8958
62549,6819
62550,8209
62551,5850
62552,8315
62553,8021
62554,4134
62555,9589
62556,3779
62557,3690
62558,237
62559,8162
62560,7080
62561,6266
62562,2936
62563,9996
62564,3716
62565,8107
62566,8219
62567,2503
62568,9935
62569,5193
62570,8412
62571,2498
62572,7128
62573,8127
62574,2106
62575,5629
62576,5430
62577,7066
62578,3235
62579,5138
62580,1941
62581,5464
62582,4900
62583,6603
62584,6129
62585,820
62586,6798
62587,5883
62588,2509
62589,4609
62590,3116
62591,1248
62592,9900
62593,3907
62594,4247
62595,1622
62596,488
62597,8036
62598,7478
62599,4476
62600,6219
62601,3836
62602,7931
62603,519
62604,3058
62605,9320
62606,8236
62607,5908
62608,9771
62609,5489
62610,830
62611,3186
62612,3613
62613,2128
62614,1154
62615,5684
62616,3317
62617,6374
62618,9080
62619,6630
62620,7704
62621,1349
62622,6464
62623,7715
62624,5091
62625,5170
62626,7826
62627,1589
62628,8506
62629,6484
62630,8228
62631,2314
62632,9336
62633,3654
62634,9164
62635,3101
62636,5366
62637,6876
62638,7459
62639,3185
62640,302
62641,9526
62642,7671
62643,102
62644,2825
62645,5710
62646,6073
62647,22
62648,163
62649,9298
62650,6416
62651,4686
62652,2553
62653,5631
62654,6944
62655,9934
62656,8382
62657,4841
62658,5826
62659,646
62660,9772
62661,8413
62662,9411
62663,8654
62664,8826
62665,4154
62666,4225
62667,6924
62668,7361
62669,3095
62670,6259
62671,2840
62672,3500
62673,7283
62674,7016
62675,4859
62676,5461
62677,793
62678,7114
62679,4649
62680,2531
62681,7705
62682,5701
62683,2117
62684,5772
62685,7546
62686,3226
62687,7505
62688,9022
62689,4297
62690,3535
62691,4
62692,7012
62693,3755
62694,3479
62695,5792
62696,8511
62697,9837
62698,872
62699,8231
62700,2395
62701,5993
62702,3118
62703,3579
62704,4467
62705,9022
62706,6253
62707,6013
62708,115
62709,8818
62710,7011
62711,7281
62712,6671
62713,6413
62714,6126
62715,8850
62716,5921
62717,5270
62718,3071
62719,9692
62720,8501
62721,9508
62722,63
62723,5500
62724,9627
62725,2967
62726,2026
62727,781
62728,4240
62729,6712
62730,3939
62731,8144
62732,5590
62733,7609
62734,3063
62735,4152
62736,7070
62737,5626
62738,6709
62739,6880
62740,7641
62741,1309
62742,2599
62743,4381
62744,7678
62745,9894
62746,1801
62747,2074
62748,812
62749,8618
62750,8942
62751,9182
62752,922
62753,3565
62754,5867
62755,7640
62756,9566
62757,233
62758,9382
62759,121
62760,8054
62761,7513
62762,2036
62763,2433
62764,5508
62765,3130
62766,4720
62767,5994
62768,6130
62769,9864
62770,7789
62771,6596
62772,1772
62773,6632
62774,9053
62775,1724
62776,6754
62777,200
62778,1613
62779,9364
62780,4612
62781,2680
62782,9292
62783,8134
62784,9751
62785,4236
62786,2271
62787,2697
62788,6371
62789,8832
62790,1474
62791,3791
62792,314
62793,6640
62794,8686
62795,6321
62796,8666
62797,3426
62798,2366
62799,7716
62800,3093
62801,3948
62802,6445
62803,6765
62804,4515
62805,5454
62806,2892
62807,101
62808,2065
62809,5531
62810,84
62811,2161
62812,3078
62813,7492
62814,2147
62815,4865
62816,1557
62817,9925
62818,6593
62819,6603
62820,8836
62821,1355
62822,8308
62823,5321
62824,4300
62825,1433
62826,4988
62827,7442
62828,3837
62829,8949
62830,6861
62831,2611
62832,9461
62833,4048
62834,6105
62835,8612
62836,6992
62837,6020
62838,1588
62839,8161
62840,5736
62841,3322
62842,1034
62843,8214
62844,8262
62845,9515
62846,3929
62847,1621
62848,7821
62849,4722
62850,5579
62851,5830
62852,146
62853,3798
62854,3729
62855,9714
62856,7573
62857,9622
62858,8465
62859,5470
62860,2249
62861,6090
62862,2161
62863,9075
62864,6815
62865,5185
62866,4686
62867,8862
62868,3113
62869,5059
62870,2127
62871,2660
62872,4096
62873,694
62874,9214
62875,3221
62876,9272
62877,1120
62878,5036
62879,5080
62880,2919
62881,4943
62882,721
62883,7710
62884,2917
62885,7037
62886,3586
62887,1997
62888,669
62889,9965
62890,6113
62891,7140
62892,5266
62893,4606
62894,8562
62895,5507
62896,1069
62897,4354
62898,8704
62899,9965
62900,6269
62901,3017
62902,8635
62903,3783
62904,3022
62905,2893
62906,921
62907,4205
62908,9620
62909,8300
62910,5790
62911,4186
62912,6834
62913,2104
62914,8635
62915,447
62916,4781
62917,6181
62918,8953
62919,4399
62920,287
62921,8325
62922,2041
62923,1520
62924,9546
62925,5608
62926,7397
62927,9332
62928,2661
62929,5462
62930,9239
62931,4455
62932,8187
62933,4443
62934,9038
62935,6451
62936,7241
62937,9084
62938,6293
62939,9172
62940,7185
62941,8131
62942,1277
62943,208
62944,2204
62945,6918
62946,6168
62947,2328
62948,1649
62949,685
62950,3897
62951,7094
62952,9981
62953,6402
62954,3629
62955,6269
62956,1435
62957,2128
62958,1056
62959,2436
62960,7432
62961,9348
62962,6666
62963,7161
62964,6553
62965,4976
62966,2389
62967,7744
62968,9017
62969,332
62970,9859
62971,5798
62972,6163
62973,9329
62974,3581
62975,1998
62976,1010
62977,1399
62978,2491
62979,2524
62980,603
62981,4170
62982,2576
62983,5679
62984,9839
62985,2445
62986,3858
62987,6873
62988,7931
62989,4381
62990,6203
62991,2570
62992,7437
62993,9212
62994,726
62995,5665
62996,208
62997,8874
62998,1467
62999,697
63000,8174
63001,7489
63002,3755
63003,6609
63004,5
63005,9355
63006,6299
63007,3595
63008,6386
63009,3956
63010,4079
63011,3973
63012,4920
63013,7035
63014,6661
63015,9699
63016,8050
63017,2526
63018,5081
63019,6685
63020,4086
63021,6905
63022,1554
63023,7514
63024,9953
63025,9223
63026,7053
63027,7863
63028,6008
63029,1768
63030,4110
63031,9853
63032,139
63033,4050
63034,8967
63035,5609
63036,3944
63037,3910
63038,5967
63039,6385
63040,1755
63041,9161
63042,6554
63043,9635
63044,6260
63045,6915
63046,1079
63047,9672
63048,327
63049,4630
63050,7198
63051,2571
63052,1697
63053,7724
63054,225
63055,4566
63056,6853
63057,6075
63058,7809
63059,9436
63060,5533
63061,1735
63062,6215
63063,6879
63064,7629
63065,4921
63066,3726
63067,4359
63068,8224
63069,4737
63070,3343
63071,9070
63072,6768
63073,106
63074,6385
63075,8914
63076,1086
63077,6770
63078,5200
63079,989
63080,1454
63081,7279
63082,6632
63083,8966
63084,1004
63085,3348
63086,2868
63087,8669
63088,9739
63089,8566
63090,9392
63091,5198
63092,9151
63093,8090
63094,6447
63095,8448
63096,4524
63097,2930
63098,919
63099,4018
63100,973
63101,9700
63102,9000
63103,4768
63104,6207
63105,7156
63106,8219
63107,3410
63108,2965
63109,9726
63110,4137
63111,2572
63112,7976
63113,2407
63114,4452
63115,4791
63116,6563
63117,2068
63118,9019
63119,7526
63120,9944
63121,2162
63122,3035
63123,7434
63124,9393
63125,4749
63126,293
63127,5449
63128,352
63129,3469
63130,8184
63131,8666
63132,7964
63133,6768
63134,9275
63135,1630
63136,1242
63137,3114
63138,3931
63139,6242
63140,2895
63141,3697
63142,6815
63143,2362
63144,7049
63145,3566
63146,395
63147,2540
63148,9087
63149,1991
63150,9601
63151,1588
63152,2394
63153,1456
63154,7594
63155,2812
63156,9265
63157,8816
63158,5425
63159,7641
63160,8738
63161,642
63162,4612
63163,9835
63164,9552
63165,5193
63166,1171
63167,2628
63168,3519
63169,6061
63170,9135
63171,9619
63172,9083
63173,7350
63174,8986
63175,267
63176,1865
63177,5482
63178,9098
63179,8428
63180,7539
63181,7048
63182,2140
63183,2148
63184,9602
63185,2816
63186,5704
63187,9557
63188,8100
63189,5844
63190,1384
63191,5698
63192,4765
63193,4886
63194,8017
63195,4771
63196,6162
63197,9014
63198,7001
63199,6922
63200,3762
63201,4031
63202,316
63203,6211
63204,9581
63205,3754
63206,4072
63207,8177
63208,1136
63209,2279
63210,9814
63211,3536
63212,5116
63213,6971
63214,2615
63215,5455
63216,1428
63217,9107
63218,4992
63219,1264
63220,9279
63221,9469
63222,2032
63223,9951
63224,9514
63225,7037
63226,3224
63227,7218
63228,2490
63229,6489
63230,1639
63231,6790
63232,813
63233,642
63234,306
63235,9077
63236,6066
63237,4127
63238,2348
63239,7990
63240,4715
63241,6425
63242,5220
63243,8192
63244,2010
63245,5205
63246,5382
63247,1995
63248,4707
63249,4958
63250,394
63251,2680
63252,165
63253,7447
63254,8907
63255,8460
63256,5101
63257,6794
63258,1993
63259,9863
63260,8262
63261,9574
63262,1508
63263,3170
63264,6565
63265,2064
63266,2706
63267,9476
63268,4417
63269,2692
63270,1990
63271,2099
63272,3330
63273,9206
63274,4883
63275,9460
63276,6346
63277,3075
63278,2747
63279,1308
63280,6085
63281,7232
63282,4927
63283,5
63284,3031
63285,8407
63286,7378
63287,3057
63288,4320
63289,3246
63290,2233
63291,7866
63292,9674
63293,4627
63294,7032
63295,6146
63296,3226
63297,3181
63298,8606
63299,8976
63300,6311
63301,9554
63302,8423
63303,9363
63304,9416
63305,6628
63306,2490
63307,5836
63308,2924
63309,9904
63310,3903
63311,8611
63312,9250
63313,7010
63314,2621
63315,4527
63316,1572
63317,9077
63318,573
63319,6440
63320,2908
63321,373
63322,7735
63323,4419
63324,3484
63325,8365
63326,7650
63327,4973
63328,9278
63329,9869
63330,8678
63331,4300
63332,8462
63333,5524
63334,275
63335,9581
63336,3132
63337,7506
63338,2390
63339,6435
63340,9618
63341,2302
63342,340
63343,2754
63344,5098
63345,9593
63346,7430
63347,2997
63348,3412
63349,8468
63350,8044
63351,264
63352,7602
63353,8131
63354,6538
63355,2001
63356,4848
63357,3044
63358,6398
63359,9076
63360,1048
63361,6636
63362,3530
63363,7724
63364,9659
63365,3643
63366,4831
63367,3492
63368,5217
63369,6346
63370,366
63371,9380
63372,2928
63373,2500
63374,1009
63375,9866
63376,4345
63377,3364
63378,875
63379,4029
63380,5095
63381,2415
63382,7283
63383,6379
63384,8542
63385,8661
63386,3138
63387,5247
63388,3757
63389,3810
63390,4650
63391,162
63392,4130
63393,7996
63394,1533
63395,3962
63396,6075
63397,2632
63398,6086
63399,178
63400,8166
63401,9476
63402,1597
63403,5994
63404,5616
63405,4940
63406,5370
63407,4045
63408,7302
63409,9205
63410,1924
63411,2721
63412,1823
63413,213
63414,5929
63415,8143
63416,3714
63417,1938
63418,9373
63419,6207
63420,4381
63421,595
63422,3067
63423,3796
63424,1785
63425,2945
63426,7094
63427,1186
63428,2067
63429,3543
63430,1494
63431,3024
63432,5973
63433,9402
63434,3855
63435,5773
63436,8154
63437,6916
63438,4734
63439,418
63440,1655
63441,921
63442,661
63443,9702
63444,6625
63445,6978
63446,609
63447,3981
63448,3398
63449,1675
63450,8647
63451,9514
63452,4582
63453,4378
63454,1306
63455,4229
63456,3772
63457,7179
63458,3685
63459,2278
63460,8824
63461,9300
63462,8084
63463,5311
63464,3645
63465,6216
63466,6900
63467,6735
63468,6108
63469,7164
63470,1253
63471,373
63472,3167
63473,27
63474,3324
63475,2311
63476,8622
63477,2237
63478,3368
63479,9912
63480,6841
63481,8250
63482,793
63483,5363
63484,407
63485,4839
63486,7196
63487,1602
63488,3753
63489,4315
63490,238
63491,1123
63492,883
63493,8351
63494,4849
63495,8813
63496,9263
63497,8419
63498,9907
63499,634
63500,8316
63501,724
63502,3580
63503,2577
63504,6883
63505,502
63506,771
63507,1796
63508,6972
63509,8086
63510,3401
63511,6245
63512,570
63513,1685
63514,3283
63515,2668
63516,4493
63517,2789
63518,4191
63519,4287
63520,4505
63521,8003
63522,4251
63523,7230
63524,6870
63525,9958
63526,2284
63527,7218
63528,9244
63529,3112
63530,7114
63531,5949
63532,7662
63533,2089
63534,9251
63535,5917
63536,9209
63537,1317
63538,5247
63539,3710
63540,563
63541,8359
63542,9805
63543,8333
63544,5927
63545,6772
63546,8340
63547,7129
63548,333
63549,1446
63550,1554
63551,7185
63552,6654
63553,8023
63554,3405
63555,5799
63556,9728
63557,991
63558,7715
63559,4372
63560,2638
63561,8604
63562,144
63563,5598
63564,172
63565,2482
63566,489
63567,1064
63568,2219
63569,4918
63570,6212
63571,8823
63572,2019
63573,3403
63574,8426
63575,1152
63576,7559
63577,8832
63578,8738
63579,9232
63580,2079
63581,4726
63582,195
63583,1021
63584,7697
63585,6961
63586,8419
63587,9012
63588,2093
63589,7578
63590,7369
63591,4681
63592,9268
63593,6944
63594,7483
63595,6128
63596,7237
63597,2085
63598,884
63599,5142
63600,9520
63601,5463
63602,2804
63603,9995
63604,8458
63605,6202
63606,6041
63607,8734
63608,4797
63609,2552
63610,2026
63611,481
63612,3104
63613,8675
63614,6886
63615,5343
63616,8183
63617,2581
63618,4916
63619,4255
63620,9923
63621,5041
63622,6901
63623,8213
63624,355
63625,5293
63626,6519
63627,2866
63628,9705
63629,8962
63630,3158
63631,6391
63632,6991
63633,3671
63634,9365
63635,3083
63636,9227
63637,8713
63638,8112
63639,8956
63640,7820
63641,422
63642,1850
63643,1273
63644,6824
63645,1250
63646,7038
63647,3261
63648,6280
63649,767
63650,4641
63651,7491
63652,9278
63653,2574
63654,563
63655,9312
63656,332
63657,1379
63658,5429
63659,8928
63660,1480
63661,5541
63662,6228
63663,2331
63664,931
63665,591
63666,9355
63667,2795
63668,6940
63669,7129
63670,2376
63671,5571
63672,8433
63673,6699
63674,2915
63675,2930
63676,3593
63677,823
63678,8472
63679,7671
63680,3831
63681,7339
63682,4461
63683,9933
63684,5723
63685,2853
63686,2284
63687,8113
63688,8766
63689,9434
63690,1067
63691,781
63692,7802
63693,1353
63694,98
63695,5825
63696,1264
63697,2112
63698,9131
63699,5426
63700,2893
63701,6775
63702,9456
63703,1249
63704,7409
63705,8090
63706,2940
63707,1608
63708,4452
63709,6518
63710,6668
63711,4272
63712,1625
63713,9636
63714,3559
63715,5255
63716,8487
63717,4366
63718,5412
63719,9362
63720,2023
63721,6477
63722,6444
63723,8618
63724,6819
63725,6271
63726,9644
63727,2287
63728,908
63729,8732
63730,9045
63731,9208
63732,9256
63733,7281
63734,9366
63735,6368
63736,7656
63737,8532
63738,4089
63739,7929
63740,2488
63741,8922
63742,8752
63743,5372
63744,8630
63745,6128
63746,2490
63747,5369
63748,5022
63749,366
63750,4578
63751,3442
63752,7205
63753,24
63754,6020
63755,9403
63756,7774
63757,6609
63758,9620
63759,2107
63760,6284
63761,6803
63762,970
63763,8644
63764,8353
63765,7610
63766,1711
63767,3154
63768,2588
63769,7593
63770,4048
63771,3579
63772,2479
63773,6204
63774,2867
63775,5571
63776,9902
63777,7576
63778,5069
63779,6688
63780,4173
63781,6869
63782,5929
63783,5085
63784,4778
63785,6873
63786,3704
63787,6267
63788,8995
63789,8343
63790,2455
63791,9880
63792,4836
63793,7988
63794,9597
63795,3225
63796,9162
63797,5818
63798,79
63799,2383
63800,4211
63801,1555
63802,5051
63803,2481
63804,3471
63805,6765
63806,3614
63807,3037
63808,7991
63809,9846
63810,4154
63811,1946
63812,8963
63813,882
63814,9740
63815,6775
63816,9928
63817,6090
63818,5259
63819,3036
63820,4428
63821,5594
63822,8260
63823,5830
63824,5907
63825,2617
63826,4922
63827,9111
63828,3847
63829,4205
63830,7206
63831,9599
63832,7407
63833,2252
63834,5264
63835,8270
63836,3350
63837,3383
63838,1111
63839,1023
63840,8674
63841,3949
63842,3343
63843,2630
63844,4939
63845,7714
63846,408
63847,7748
